id;depart;departLane;departPos;departSpeed;departDelay;arrival;arrivalLane;arrivalPos;arrivalSpeed;duration;routeLength;waitingTime;waitingCount;stopTime;timeLoss;rerouteNo;devices;vType;speedFactor;vaporized
vf_Node.Main.740.S__Node.Minor.540.S_end__seg0__0.51;1525.00;Edge.Main.WB.740-620_1;5.10;13.64;0.77;1588.00;Edge.Minor.S_arm.SB.540_1;177.70;13.06;63.00;373.44;24.00;1;0.00;34.13;1;tripinfo_vf_Node.Main.740.S__Node.Minor.540.S_end__seg0__0.51 routing_vf_Node.Main.740.S__Node.Minor.540.S_end__seg0__0.51 fcd_vf_Node.Main.740.S__Node.Minor.540.S_end__seg0__0.51;DEFAULT_VEHTYPE;0.82;
vf_Node.Main.740.S__Node.Minor.540.N_end__seg0__0.43;1558.00;Edge.Main.WB.740-620_3;5.10;15.52;0.24;1591.00;Edge.Minor.N_arm.NB.540_2;177.70;14.90;33.00;391.41;0.00;0;0.00;6.28;1;tripinfo_vf_Node.Main.740.S__Node.Minor.540.N_end__seg0__0.43 routing_vf_Node.Main.740.S__Node.Minor.540.N_end__seg0__0.43 fcd_vf_Node.Main.740.S__Node.Minor.540.N_end__seg0__0.43;DEFAULT_VEHTYPE;0.93;
vf_Node.Minor.280.S_end__Node.Main.0.S__seg0__0.17;1562.00;Edge.Minor.S_arm.NB.280_1;5.10;18.62;0.21;1592.00;Edge.Main.WB.120-0_1;112.00;18.19;30.00;457.07;0.00;0;0.00;4.04;1;tripinfo_vf_Node.Minor.280.S_end__Node.Main.0.S__seg0__0.17 routing_vf_Node.Minor.280.S_end__Node.Main.0.S__seg0__0.17 fcd_vf_Node.Minor.280.S_end__Node.Main.0.S__seg0__0.17;DEFAULT_VEHTYPE;1.12;
vf_Node.Main.0.N__Node.Minor.400.N_end__seg0__0.14;1485.00;Edge.Main.EB.0-120_1;5.10;17.72;0.55;1593.00;Edge.Minor.N_arm.NB.400_1;180.90;17.32;108.00;580.58;62.00;1;0.00;73.35;1;tripinfo_vf_Node.Main.0.N__Node.Minor.400.N_end__seg0__0.14 routing_vf_Node.Main.0.N__Node.Minor.400.N_end__seg0__0.14 fcd_vf_Node.Main.0.N__Node.Minor.400.N_end__seg0__0.14;DEFAULT_VEHTYPE;1.06;
vf_Node.Main.0.N__Node.Minor.200.N_end__seg0__0.42;1536.00;Edge.Main.EB.0-120_1;5.10;14.61;0.52;1594.00;Edge.Minor.N_arm.NB.200_1;177.70;14.05;58.00;373.44;17.00;1;0.00;30.73;1;tripinfo_vf_Node.Main.0.N__Node.Minor.200.N_end__seg0__0.42 routing_vf_Node.Main.0.N__Node.Minor.200.N_end__seg0__0.42 fcd_vf_Node.Main.0.N__Node.Minor.200.N_end__seg0__0.42;DEFAULT_VEHTYPE;0.88;
vf_Node.Main.0.N__Node.Main.740.N__seg0__0.242;1480.00;Edge.Main.EB.0-120_2;5.10;18.17;0.16;1595.00;Edge.Main.EB.620-740_1;112.00;17.00;115.00;735.89;67.00;1;0.00;74.39;1;tripinfo_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.242 routing_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.242 fcd_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.242;DEFAULT_VEHTYPE;1.09;
vf_Node.Main.0.N__Node.Minor.540.N_end__seg0__0.32;1480.00;Edge.Main.EB.0-120_1;5.10;17.74;0.76;1599.00;Edge.Minor.N_arm.NB.540_1;177.70;17.70;119.00;713.93;66.00;1;0.00;77.77;1;tripinfo_vf_Node.Main.0.N__Node.Minor.540.N_end__seg0__0.32 routing_vf_Node.Main.0.N__Node.Minor.540.N_end__seg0__0.32 fcd_vf_Node.Main.0.N__Node.Minor.540.N_end__seg0__0.32;DEFAULT_VEHTYPE;1.06;
vf_Node.Main.740.S__Node.Main.0.S__seg0__0.252;1491.00;Edge.Main.WB.740-620_1;5.10;16.09;1.29;1599.00;Edge.Main.WB.120-0_2;112.00;15.92;108.00;735.89;53.00;1;0.00;62.51;1;tripinfo_vf_Node.Main.740.S__Node.Main.0.S__seg0__0.252 routing_vf_Node.Main.740.S__Node.Main.0.S__seg0__0.252 fcd_vf_Node.Main.740.S__Node.Main.0.S__seg0__0.252;DEFAULT_VEHTYPE;0.99;
vf_Node.Main.0.N__Node.Main.740.N__seg0__0.244;1492.00;Edge.Main.EB.0-120_2;5.10;17.41;0.27;1599.00;Edge.Main.EB.620-740_2;112.00;17.21;107.00;735.89;55.00;1;0.00;63.77;1;tripinfo_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.244 routing_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.244 fcd_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.244;DEFAULT_VEHTYPE;1.04;
vf_Node.Main.740.S__Node.Minor.280.S_end__seg0__0.10;1490.00;Edge.Main.WB.740-620_1;5.10;18.55;0.50;1600.00;Edge.Minor.S_arm.SB.280_1;177.70;17.92;110.00;640.03;57.00;1;0.00;73.41;1;tripinfo_vf_Node.Main.740.S__Node.Minor.280.S_end__seg0__0.10 routing_vf_Node.Main.740.S__Node.Minor.280.S_end__seg0__0.10 fcd_vf_Node.Main.740.S__Node.Minor.280.S_end__seg0__0.10;DEFAULT_VEHTYPE;1.11;
vf_Node.Main.0.N__Node.Minor.200.N_end__seg0__0.43;1555.00;Edge.Main.EB.0-120_1;5.10;12.43;0.77;1600.00;Edge.Minor.N_arm.NB.200_1;177.70;16.95;45.00;373.44;3.00;1;0.00;22.43;1;tripinfo_vf_Node.Main.0.N__Node.Minor.200.N_end__seg0__0.43 routing_vf_Node.Main.0.N__Node.Minor.200.N_end__seg0__0.43 fcd_vf_Node.Main.0.N__Node.Minor.200.N_end__seg0__0.43;DEFAULT_VEHTYPE;1.08;
vf_Node.Main.0.N__Node.Main.740.N__seg0__0.246;1496.00;Edge.Main.EB.0-120_3;5.10;16.98;0.12;1601.00;Edge.Main.EB.620-740_3;112.00;16.63;105.00;735.89;50.00;1;0.00;61.24;1;tripinfo_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.246 routing_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.246 fcd_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.246;DEFAULT_VEHTYPE;1.02;
vf_Node.Minor.280.N_end__Node.Minor.540.S_end__seg0__0.1;1504.00;Edge.Minor.N_arm.SB.280_1;5.10;15.74;0.20;1601.00;Edge.Minor.S_arm.SB.540_2;177.70;15.71;97.00;636.58;38.00;3;0.00;54.53;1;tripinfo_vf_Node.Minor.280.N_end__Node.Minor.540.S_end__seg0__0.1 routing_vf_Node.Minor.280.N_end__Node.Minor.540.S_end__seg0__0.1 fcd_vf_Node.Minor.280.N_end__Node.Minor.540.S_end__seg0__0.1;DEFAULT_VEHTYPE;0.94;
vf_Node.Main.0.N__Node.Main.740.N__seg0__0.245;1494.00;Edge.Main.EB.0-120_2;5.10;16.31;0.28;1602.00;Edge.Main.EB.620-740_2;112.00;15.78;108.00;735.89;53.00;1;0.00;62.42;1;tripinfo_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.245 routing_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.245 fcd_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.245;DEFAULT_VEHTYPE;0.98;
vf_Node.Main.0.N__Node.Main.740.N__seg0__0.243;1492.00;Edge.Main.EB.0-120_1;5.10;16.20;0.69;1604.00;Edge.Main.EB.620-740_1;112.00;16.18;112.00;735.89;56.00;1;0.00;66.39;1;tripinfo_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.243 routing_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.243 fcd_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.243;DEFAULT_VEHTYPE;0.97;
vf_Node.Main.0.N__Node.Main.740.N__seg0__0.247;1505.00;Edge.Main.EB.0-120_1;5.10;15.47;0.82;1604.00;Edge.Main.EB.620-740_3;112.00;14.66;99.00;735.89;41.00;1;0.00;51.24;1;tripinfo_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.247 routing_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.247 fcd_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.247;DEFAULT_VEHTYPE;0.93;
vf_Node.Main.740.S__Node.Minor.400.S_end__seg0__0.20;1535.00;Edge.Main.WB.740-620_1;5.10;17.72;0.76;1604.00;Edge.Minor.S_arm.SB.400_1;180.90;17.53;69.00;520.58;20.00;1;0.00;38.15;1;tripinfo_vf_Node.Main.740.S__Node.Minor.400.S_end__seg0__0.20 routing_vf_Node.Main.740.S__Node.Minor.400.S_end__seg0__0.20 fcd_vf_Node.Main.740.S__Node.Minor.400.S_end__seg0__0.20;DEFAULT_VEHTYPE;1.06;
vf_Node.Main.0.N__Node.Minor.540.S_end__seg0__0.33;1480.00;Edge.Main.EB.0-120_3;5.10;14.85;0.69;1605.00;Edge.Minor.S_arm.SB.540_2;177.70;13.99;125.00;731.90;64.00;1;0.00;74.67;1;tripinfo_vf_Node.Main.0.N__Node.Minor.540.S_end__seg0__0.33 routing_vf_Node.Main.0.N__Node.Minor.540.S_end__seg0__0.33 fcd_vf_Node.Main.0.N__Node.Minor.540.S_end__seg0__0.33;DEFAULT_VEHTYPE;0.89;
vf_Node.Main.0.N__Node.Main.740.N__seg0__0.248;1510.00;Edge.Main.EB.0-120_2;5.10;15.85;0.38;1605.00;Edge.Main.EB.620-740_2;112.00;15.69;95.00;735.89;40.00;1;0.00;48.41;1;tripinfo_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.248 routing_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.248 fcd_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.248;DEFAULT_VEHTYPE;0.95;
vf_Node.Main.740.S__Node.Minor.200.S_end__seg0__0.41;1474.00;Edge.Main.WB.740-620_1;5.10;14.38;0.70;1606.00;Edge.Minor.S_arm.SB.200_1;177.70;13.59;132.00;713.93;69.00;1;0.00;80.56;1;tripinfo_vf_Node.Main.740.S__Node.Minor.200.S_end__seg0__0.41 routing_vf_Node.Main.740.S__Node.Minor.200.S_end__seg0__0.41 fcd_vf_Node.Main.740.S__Node.Minor.200.S_end__seg0__0.41;DEFAULT_VEHTYPE;0.86;
vf_Node.Main.0.N__Node.Main.740.N__seg0__0.252;1524.00;Edge.Main.EB.0-120_1;5.10;17.58;0.10;1606.00;Edge.Main.EB.620-740_3;112.00;16.56;82.00;735.89;27.00;1;0.00;39.61;1;tripinfo_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.252 routing_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.252 fcd_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.252;DEFAULT_VEHTYPE;1.05;
vf_Node.Main.0.N__Node.Main.740.N__seg0__0.255;1542.00;Edge.Main.EB.0-120_3;5.10;18.62;0.50;1607.00;Edge.Main.EB.620-740_3;112.00;17.66;65.00;735.89;11.00;1;0.00;25.48;1;tripinfo_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.255 routing_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.255 fcd_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.255;DEFAULT_VEHTYPE;1.12;
vf_Node.Main.0.N__Node.Main.740.N__seg0__0.251;1522.00;Edge.Main.EB.0-120_1;5.10;12.57;1.07;1608.00;Edge.Main.EB.620-740_2;112.00;14.85;86.00;735.89;26.00;1;0.00;38.05;1;tripinfo_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.251 routing_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.251 fcd_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.251;DEFAULT_VEHTYPE;0.93;
vf_Node.Main.0.N__Node.Main.740.N__seg0__0.253;1533.00;Edge.Main.EB.0-120_1;5.10;16.32;0.10;1609.00;Edge.Main.EB.620-740_2;112.00;15.36;76.00;735.89;18.00;1;0.00;30.84;1;tripinfo_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.253 routing_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.253 fcd_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.253;DEFAULT_VEHTYPE;0.98;
vf_Node.Main.0.N__Node.Main.740.N__seg0__0.256;1544.00;Edge.Main.EB.0-120_1;5.10;17.98;0.92;1609.00;Edge.Main.EB.620-740_3;112.00;17.78;65.00;735.89;10.00;1;0.00;23.72;1;tripinfo_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.256 routing_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.256 fcd_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.256;DEFAULT_VEHTYPE;1.08;
vf_Node.Main.740.S__Node.Main.0.S__seg0__0.251;1477.00;Edge.Main.WB.740-620_1;5.10;12.28;0.15;1610.00;Edge.Main.WB.120-0_1;112.00;11.12;133.00;735.89;63.00;1;0.00;73.07;1;tripinfo_vf_Node.Main.740.S__Node.Main.0.S__seg0__0.251 routing_vf_Node.Main.740.S__Node.Main.0.S__seg0__0.251 fcd_vf_Node.Main.740.S__Node.Main.0.S__seg0__0.251;DEFAULT_VEHTYPE;0.74;
vf_Node.Main.740.S__Node.Main.0.S__seg0__0.253;1494.00;Edge.Main.WB.740-620_1;5.10;13.09;0.77;1610.00;Edge.Main.WB.120-0_2;112.00;12.75;116.00;735.89;49.00;1;0.00;59.20;1;tripinfo_vf_Node.Main.740.S__Node.Main.0.S__seg0__0.253 routing_vf_Node.Main.740.S__Node.Main.0.S__seg0__0.253 fcd_vf_Node.Main.740.S__Node.Main.0.S__seg0__0.253;DEFAULT_VEHTYPE;0.79;
vf_Node.Main.0.N__Node.Main.740.N__seg0__0.254;1538.00;Edge.Main.EB.0-120_1;5.10;9.06;1.50;1611.00;Edge.Main.EB.620-740_2;112.00;17.03;73.00;735.89;15.00;1;0.00;29.90;1;tripinfo_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.254 routing_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.254 fcd_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.254;DEFAULT_VEHTYPE;1.04;
vf_Node.Main.0.N__Node.Main.740.N__seg0__0.261;1554.00;Edge.Main.EB.0-120_3;5.10;17.15;0.85;1611.00;Edge.Main.EB.620-740_3;112.00;17.04;57.00;735.89;2.00;1;0.00;13.66;1;tripinfo_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.261 routing_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.261 fcd_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.261;DEFAULT_VEHTYPE;1.03;
vf_Node.Main.740.S__Node.Minor.540.S_end__seg0__0.52;1580.00;Edge.Main.WB.740-620_1;5.10;15.13;0.09;1611.00;Edge.Minor.S_arm.SB.540_1;177.70;14.04;31.00;373.44;0.00;0;0.00;4.21;1;tripinfo_vf_Node.Main.740.S__Node.Minor.540.S_end__seg0__0.52 routing_vf_Node.Main.740.S__Node.Minor.540.S_end__seg0__0.52 fcd_vf_Node.Main.740.S__Node.Minor.540.S_end__seg0__0.52;DEFAULT_VEHTYPE;0.91;
vf_Node.Main.740.S__Node.Main.0.S__seg0__0.254;1501.00;Edge.Main.WB.740-620_2;5.10;15.79;0.09;1612.00;Edge.Main.WB.120-0_2;112.00;14.76;111.00;735.89;45.00;1;0.00;63.56;1;tripinfo_vf_Node.Main.740.S__Node.Main.0.S__seg0__0.254 routing_vf_Node.Main.740.S__Node.Main.0.S__seg0__0.254 fcd_vf_Node.Main.740.S__Node.Main.0.S__seg0__0.254;DEFAULT_VEHTYPE;0.95;
vf_Node.Main.740.S__Node.Main.0.S__seg0__0.255;1503.00;Edge.Main.WB.740-620_1;5.10;15.23;0.58;1612.00;Edge.Main.WB.120-0_1;112.00;15.10;109.00;735.89;44.00;1;0.00;60.18;1;tripinfo_vf_Node.Main.740.S__Node.Main.0.S__seg0__0.255 routing_vf_Node.Main.740.S__Node.Main.0.S__seg0__0.255 fcd_vf_Node.Main.740.S__Node.Main.0.S__seg0__0.255;DEFAULT_VEHTYPE;0.91;
vf_Node.Main.0.N__Node.Main.740.N__seg0__0.249;1516.00;Edge.Main.EB.0-120_1;5.10;14.83;0.04;1612.00;Edge.Main.EB.620-740_1;112.00;14.67;96.00;735.89;34.00;1;0.00;45.75;1;tripinfo_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.249 routing_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.249 fcd_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.249;DEFAULT_VEHTYPE;0.89;
vf_Node.Main.0.N__Node.Main.740.N__seg0__0.257;1551.00;Edge.Main.EB.0-120_2;5.10;18.79;0.53;1612.00;Edge.Main.EB.620-740_2;112.00;18.42;61.00;735.89;5.00;1;0.00;21.78;1;tripinfo_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.257 routing_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.257 fcd_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.257;DEFAULT_VEHTYPE;1.13;
vf_Node.Main.740.S__Node.Main.0.S__seg0__0.258;1529.00;Edge.Main.WB.740-620_2;5.10;16.75;0.86;1613.00;Edge.Main.WB.120-0_2;112.00;15.96;84.00;735.89;23.00;1;0.00;39.74;1;tripinfo_vf_Node.Main.740.S__Node.Main.0.S__seg0__0.258 routing_vf_Node.Main.740.S__Node.Main.0.S__seg0__0.258 fcd_vf_Node.Main.740.S__Node.Main.0.S__seg0__0.258;DEFAULT_VEHTYPE;1.00;
vf_Node.Main.740.S__Node.Minor.200.S_end__seg0__0.42;1538.00;Edge.Main.WB.740-620_1;5.10;17.48;0.78;1613.00;Edge.Minor.S_arm.SB.200_1;177.70;18.13;75.00;713.93;15.00;1;0.00;34.39;1;tripinfo_vf_Node.Main.740.S__Node.Minor.200.S_end__seg0__0.42 routing_vf_Node.Main.740.S__Node.Minor.200.S_end__seg0__0.42 fcd_vf_Node.Main.740.S__Node.Minor.200.S_end__seg0__0.42;DEFAULT_VEHTYPE;1.09;
vf_Node.Main.740.S__Node.Main.0.S__seg0__0.256;1503.00;Edge.Main.WB.740-620_2;5.10;16.64;0.43;1614.00;Edge.Main.WB.120-0_1;112.00;16.29;111.00;735.89;45.00;1;0.00;66.26;1;tripinfo_vf_Node.Main.740.S__Node.Main.0.S__seg0__0.256 routing_vf_Node.Main.740.S__Node.Main.0.S__seg0__0.256 fcd_vf_Node.Main.740.S__Node.Main.0.S__seg0__0.256;DEFAULT_VEHTYPE;1.00;
vf_Node.Main.0.N__Node.Main.740.N__seg0__0.250;1519.00;Edge.Main.EB.0-120_1;5.10;14.50;0.88;1614.00;Edge.Main.EB.620-740_1;112.00;14.40;95.00;735.89;32.00;1;0.00;44.21;1;tripinfo_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.250 routing_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.250 fcd_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.250;DEFAULT_VEHTYPE;0.87;
vf_Node.Main.740.S__Node.Main.0.S__seg0__0.261;1540.00;Edge.Main.WB.740-620_1;5.10;17.30;0.88;1615.00;Edge.Main.WB.120-0_2;112.00;16.53;75.00;735.89;14.00;1;0.00;31.86;1;tripinfo_vf_Node.Main.740.S__Node.Main.0.S__seg0__0.261 routing_vf_Node.Main.740.S__Node.Main.0.S__seg0__0.261 fcd_vf_Node.Main.740.S__Node.Main.0.S__seg0__0.261;DEFAULT_VEHTYPE;1.04;
vf_Node.Main.0.N__Node.Main.740.N__seg0__0.258;1552.00;Edge.Main.EB.0-120_1;5.10;15.88;0.90;1615.00;Edge.Main.EB.620-740_2;112.00;15.23;63.00;735.89;6.00;1;0.00;15.78;1;tripinfo_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.258 routing_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.258 fcd_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.258;DEFAULT_VEHTYPE;0.95;
vf_Node.Main.0.N__Node.Main.740.N__seg0__0.260;1554.00;Edge.Main.EB.0-120_2;5.10;15.56;1.00;1615.00;Edge.Main.EB.620-740_3;112.00;14.65;61.00;735.89;1.00;1;0.00;13.19;1;tripinfo_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.260 routing_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.260 fcd_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.260;DEFAULT_VEHTYPE;0.93;
vf_Node.Main.0.N__Node.Minor.460.S_end__seg0__0.6;1518.00;Edge.Main.EB.0-120_3;5.10;16.92;0.41;1616.00;Edge.Minor.S_arm.SB.460_1;180.90;16.73;98.00;774.73;33.00;1;0.00;49.70;1;tripinfo_vf_Node.Main.0.N__Node.Minor.460.S_end__seg0__0.6 routing_vf_Node.Main.0.N__Node.Minor.460.S_end__seg0__0.6 fcd_vf_Node.Main.0.N__Node.Minor.460.S_end__seg0__0.6;DEFAULT_VEHTYPE;1.02;
vf_Node.Main.0.N__Node.Minor.540.N_end__seg0__0.33;1521.00;Edge.Main.EB.0-120_1;5.10;15.16;0.03;1616.00;Edge.Minor.N_arm.NB.540_1;177.70;16.38;95.00;713.93;31.00;1;0.00;52.23;1;tripinfo_vf_Node.Main.0.N__Node.Minor.540.N_end__seg0__0.33 routing_vf_Node.Main.0.N__Node.Minor.540.N_end__seg0__0.33 fcd_vf_Node.Main.0.N__Node.Minor.540.N_end__seg0__0.33;DEFAULT_VEHTYPE;1.04;
vf_Node.Main.0.N__Node.Main.740.N__seg0__0.263;1570.00;Edge.Main.EB.0-120_2;5.10;19.62;0.51;1616.00;Edge.Main.EB.620-740_3;112.00;17.60;46.00;735.89;0.00;0;0.00;8.43;1;tripinfo_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.263 routing_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.263 fcd_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.263;DEFAULT_VEHTYPE;1.18;
vf_Node.Main.740.S__Node.Main.0.S__seg0__0.259;1529.00;Edge.Main.WB.740-620_1;5.10;14.37;0.71;1617.00;Edge.Main.WB.120-0_1;112.00;13.18;88.00;735.89;22.00;1;0.00;36.41;1;tripinfo_vf_Node.Main.740.S__Node.Main.0.S__seg0__0.259 routing_vf_Node.Main.740.S__Node.Main.0.S__seg0__0.259 fcd_vf_Node.Main.740.S__Node.Main.0.S__seg0__0.259;DEFAULT_VEHTYPE;0.86;
vf_Node.Main.740.S__Node.Main.0.S__seg0__0.260;1536.00;Edge.Main.WB.740-620_1;5.10;15.16;0.33;1617.00;Edge.Main.WB.120-0_2;112.00;15.01;81.00;735.89;15.00;1;0.00;34.25;1;tripinfo_vf_Node.Main.740.S__Node.Main.0.S__seg0__0.260 routing_vf_Node.Main.740.S__Node.Main.0.S__seg0__0.260 fcd_vf_Node.Main.740.S__Node.Main.0.S__seg0__0.260;DEFAULT_VEHTYPE;0.96;
vf_Node.Main.740.S__Node.Main.0.S__seg0__0.264;1570.00;Edge.Main.WB.740-620_2;5.10;16.52;0.79;1618.00;Edge.Main.WB.120-0_2;112.00;15.48;48.00;735.89;0.00;0;0.00;3.25;1;tripinfo_vf_Node.Main.740.S__Node.Main.0.S__seg0__0.264 routing_vf_Node.Main.740.S__Node.Main.0.S__seg0__0.264 fcd_vf_Node.Main.740.S__Node.Main.0.S__seg0__0.264;DEFAULT_VEHTYPE;0.99;
vf_Node.Main.0.N__Node.Minor.540.N_end__seg0__0.34;1537.00;Edge.Main.EB.0-120_1;5.10;12.19;0.35;1619.00;Edge.Minor.N_arm.NB.540_1;177.70;17.12;82.00;713.93;17.00;1;0.00;40.96;1;tripinfo_vf_Node.Main.0.N__Node.Minor.540.N_end__seg0__0.34 routing_vf_Node.Main.0.N__Node.Minor.540.N_end__seg0__0.34 fcd_vf_Node.Main.0.N__Node.Minor.540.N_end__seg0__0.34;DEFAULT_VEHTYPE;1.09;
vf_Node.Main.740.S__Node.Minor.280.S_end__seg0__0.11;1565.00;Edge.Main.WB.740-620_1;5.10;16.58;0.26;1619.00;Edge.Minor.S_arm.SB.280_1;177.70;15.44;54.00;640.03;0.00;0;0.00;14.13;1;tripinfo_vf_Node.Main.740.S__Node.Minor.280.S_end__seg0__0.11 routing_vf_Node.Main.740.S__Node.Minor.280.S_end__seg0__0.11 fcd_vf_Node.Main.740.S__Node.Minor.280.S_end__seg0__0.11;DEFAULT_VEHTYPE;0.99;
vf_Node.Main.0.N__Node.Main.740.N__seg0__0.262;1569.00;Edge.Main.EB.0-120_1;5.10;15.22;0.82;1620.00;Edge.Main.EB.620-740_3;112.00;14.54;51.00;735.89;0.00;0;0.00;2.44;1;tripinfo_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.262 routing_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.262 fcd_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.262;DEFAULT_VEHTYPE;0.91;
vf_Node.Main.740.S__Node.Main.0.S__seg0__0.263;1568.00;Edge.Main.WB.740-620_1;5.10;15.31;0.63;1621.00;Edge.Main.WB.120-0_2;112.00;15.14;53.00;735.89;0.00;0;0.00;4.30;1;tripinfo_vf_Node.Main.740.S__Node.Main.0.S__seg0__0.263 routing_vf_Node.Main.740.S__Node.Main.0.S__seg0__0.263 fcd_vf_Node.Main.740.S__Node.Main.0.S__seg0__0.263;DEFAULT_VEHTYPE;0.92;
vf_Node.Main.0.N__Node.Main.740.N__seg0__0.266;1580.00;Edge.Main.EB.0-120_3;5.10;19.44;0.19;1622.00;Edge.Main.EB.620-740_3;112.00;17.71;42.00;735.89;0.00;0;0.00;3.50;1;tripinfo_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.266 routing_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.266 fcd_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.266;DEFAULT_VEHTYPE;1.17;
vf_Node.Main.740.S__Node.Main.0.S__seg0__0.257;1507.00;Edge.Main.WB.740-620_3;5.10;18.18;0.47;1623.00;Edge.Main.WB.120-0_2;112.00;17.83;116.00;735.89;50.00;3;0.00;75.35;1;tripinfo_vf_Node.Main.740.S__Node.Main.0.S__seg0__0.257 routing_vf_Node.Main.740.S__Node.Main.0.S__seg0__0.257 fcd_vf_Node.Main.740.S__Node.Main.0.S__seg0__0.257;DEFAULT_VEHTYPE;1.09;
vf_Node.Main.0.N__Node.Minor.540.N_end__seg0__0.35;1547.00;Edge.Main.EB.0-120_1;5.10;15.22;0.13;1624.00;Edge.Minor.N_arm.NB.540_1;177.70;14.78;77.00;713.93;11.00;1;0.00;28.53;1;tripinfo_vf_Node.Main.0.N__Node.Minor.540.N_end__seg0__0.35 routing_vf_Node.Main.0.N__Node.Minor.540.N_end__seg0__0.35 fcd_vf_Node.Main.0.N__Node.Minor.540.N_end__seg0__0.35;DEFAULT_VEHTYPE;0.91;
vf_Node.Main.740.S__Node.Minor.200.S_end__seg0__0.43;1558.00;Edge.Main.WB.740-620_1;5.10;14.07;0.92;1625.00;Edge.Minor.S_arm.SB.200_1;177.70;13.39;67.00;713.93;0.00;0;0.00;15.01;1;tripinfo_vf_Node.Main.740.S__Node.Minor.200.S_end__seg0__0.43 routing_vf_Node.Main.740.S__Node.Minor.200.S_end__seg0__0.43 fcd_vf_Node.Main.740.S__Node.Minor.200.S_end__seg0__0.43;DEFAULT_VEHTYPE;0.84;
