id;depart;departLane;departPos;departSpeed;departDelay;arrival;arrivalLane;arrivalPos;arrivalSpeed;duration;routeLength;waitingTime;waitingCount;stopTime;timeLoss;rerouteNo;devices;vType;speedFactor;vaporized
vf_Node.Minor.540.S_end__Node.Main.740.N__0.1;18.00;Edge.Minor.S_arm.NB.540_3;5.10;18.69;0.50;127.00;Edge.Main.EB.620-740_3;112.00;18.43;109.00;391.11;68.00;3;0.00;87.06;1;tripinfo_vf_Node.Minor.540.S_end__Node.Main.740.N__0.1 routing_vf_Node.Minor.540.S_end__Node.Main.740.N__0.1 fcd_vf_Node.Minor.540.S_end__Node.Main.740.N__0.1;DEFAULT_VEHTYPE;1.12;
vf_Node.Minor.200.N_end__Node.Main.0.S__0.2;13.00;Edge.Minor.N_arm.SB.200_3;5.10;16.66;0.39;130.00;Edge.Main.WB.120-0_3;112.00;15.60;117.00;391.11;77.00;2;0.00;92.10;1;tripinfo_vf_Node.Minor.200.N_end__Node.Main.0.S__0.2 routing_vf_Node.Minor.200.N_end__Node.Main.0.S__0.2 fcd_vf_Node.Minor.200.N_end__Node.Main.0.S__0.2;DEFAULT_VEHTYPE;1.00;
vf_Node.Minor.540.S_end__Node.Main.740.N__0.2;24.00;Edge.Minor.S_arm.NB.540_3;5.10;17.09;0.97;130.00;Edge.Main.EB.620-740_3;112.00;16.06;106.00;391.11;64.00;3;0.00;81.73;1;tripinfo_vf_Node.Minor.540.S_end__Node.Main.740.N__0.2 routing_vf_Node.Minor.540.S_end__Node.Main.740.N__0.2 fcd_vf_Node.Minor.540.S_end__Node.Main.740.N__0.2;DEFAULT_VEHTYPE;1.03;
vf_Node.Minor.200.N_end__Node.Main.0.S__0.3;23.00;Edge.Minor.N_arm.SB.200_3;5.10;17.30;0.07;131.00;Edge.Main.WB.120-0_3;112.00;16.31;108.00;391.11;68.00;2;0.00;84.65;1;tripinfo_vf_Node.Minor.200.N_end__Node.Main.0.S__0.3 routing_vf_Node.Minor.200.N_end__Node.Main.0.S__0.3 fcd_vf_Node.Minor.200.N_end__Node.Main.0.S__0.3;DEFAULT_VEHTYPE;1.04;
vf_Node.Minor.540.S_end__Node.Main.740.N__0.3;47.00;Edge.Minor.S_arm.NB.540_3;5.10;13.97;0.96;135.00;Edge.Main.EB.620-740_3;112.00;12.72;88.00;391.11;38.00;3;0.00;58.34;1;tripinfo_vf_Node.Minor.540.S_end__Node.Main.740.N__0.3 routing_vf_Node.Minor.540.S_end__Node.Main.740.N__0.3 fcd_vf_Node.Minor.540.S_end__Node.Main.740.N__0.3;DEFAULT_VEHTYPE;0.84;
vf_Node.Minor.200.N_end__Node.Main.0.S__0.4;26.00;Edge.Minor.N_arm.SB.200_3;5.10;13.46;0.98;137.00;Edge.Main.WB.120-0_3;112.00;12.29;111.00;391.11;64.00;2;0.00;80.39;1;tripinfo_vf_Node.Minor.200.N_end__Node.Main.0.S__0.4 routing_vf_Node.Minor.200.N_end__Node.Main.0.S__0.4 fcd_vf_Node.Minor.200.N_end__Node.Main.0.S__0.4;DEFAULT_VEHTYPE;0.81;
vf_Node.Minor.540.S_end__Node.Main.740.N__0.4;63.00;Edge.Minor.S_arm.NB.540_3;5.10;13.49;0.91;137.00;Edge.Main.EB.620-740_3;112.00;12.63;74.00;391.11;22.00;2;0.00;43.67;1;tripinfo_vf_Node.Minor.540.S_end__Node.Main.740.N__0.4 routing_vf_Node.Minor.540.S_end__Node.Main.740.N__0.4 fcd_vf_Node.Minor.540.S_end__Node.Main.740.N__0.4;DEFAULT_VEHTYPE;0.81;
vf_Node.Minor.540.N_end__Node.Minor.460.S_end__0.0;72.00;Edge.Minor.N_arm.SB.540_3;5.10;17.79;0.09;137.00;Edge.Minor.S_arm.SB.460_1;180.90;17.14;65.00;456.29;14.00;3;0.00;37.65;1;tripinfo_vf_Node.Minor.540.N_end__Node.Minor.460.S_end__0.0 routing_vf_Node.Minor.540.N_end__Node.Minor.460.S_end__0.0 fcd_vf_Node.Minor.540.N_end__Node.Minor.460.S_end__0.0;DEFAULT_VEHTYPE;1.07;
vf_Node.Minor.200.N_end__Node.Main.0.S__0.5;34.00;Edge.Minor.N_arm.SB.200_3;5.10;16.43;0.56;138.00;Edge.Main.WB.120-0_3;112.00;15.12;104.00;391.11;60.00;2;0.00;79.30;1;tripinfo_vf_Node.Minor.200.N_end__Node.Main.0.S__0.5 routing_vf_Node.Minor.200.N_end__Node.Main.0.S__0.5 fcd_vf_Node.Minor.200.N_end__Node.Main.0.S__0.5;DEFAULT_VEHTYPE;0.99;
vf_Node.Minor.200.S_end__Node.Minor.280.N_end__0.0;71.00;Edge.Minor.S_arm.NB.200_3;5.10;15.96;0.62;139.00;Edge.Minor.N_arm.NB.280_1;180.90;14.86;68.00;456.29;25.00;1;0.00;37.36;1;tripinfo_vf_Node.Minor.200.S_end__Node.Minor.280.N_end__0.0 routing_vf_Node.Minor.200.S_end__Node.Minor.280.N_end__0.0 fcd_vf_Node.Minor.200.S_end__Node.Minor.280.N_end__0.0;DEFAULT_VEHTYPE;0.96;
vf_Node.Minor.200.N_end__Node.Main.0.S__0.6;54.00;Edge.Minor.N_arm.SB.200_3;5.10;16.05;0.35;140.00;Edge.Main.WB.120-0_3;112.00;15.71;86.00;391.11;39.00;2;0.00;60.42;1;tripinfo_vf_Node.Minor.200.N_end__Node.Main.0.S__0.6 routing_vf_Node.Minor.200.N_end__Node.Main.0.S__0.6 fcd_vf_Node.Minor.200.N_end__Node.Main.0.S__0.6;DEFAULT_VEHTYPE;0.96;
vf_Node.Main.740.S__Node.Minor.200.S_end__0.0;30.00;Edge.Main.WB.740-620_1;5.10;17.09;0.29;146.00;Edge.Minor.S_arm.SB.200_1;177.70;16.72;116.00;713.93;62.00;1;0.00;73.32;1;tripinfo_vf_Node.Main.740.S__Node.Minor.200.S_end__0.0 routing_vf_Node.Main.740.S__Node.Minor.200.S_end__0.0 fcd_vf_Node.Main.740.S__Node.Minor.200.S_end__0.0;DEFAULT_VEHTYPE;1.02;
vf_Node.Main.0.N__Node.Main.740.N__0.3;41.00;Edge.Main.EB.0-120_2;5.10;17.94;0.56;146.00;Edge.Main.EB.620-740_3;112.00;17.11;105.00;735.89;55.00;1;0.00;63.20;1;tripinfo_vf_Node.Main.0.N__Node.Main.740.N__0.3 routing_vf_Node.Main.0.N__Node.Main.740.N__0.3 fcd_vf_Node.Main.0.N__Node.Main.740.N__0.3;DEFAULT_VEHTYPE;1.08;
vf_Node.Minor.540.N_end__Node.Minor.400.S_end__0.0;81.00;Edge.Minor.N_arm.SB.540_3;5.10;15.87;0.79;146.00;Edge.Minor.S_arm.SB.400_1;180.90;15.19;65.00;516.29;9.00;2;0.00;30.88;1;tripinfo_vf_Node.Minor.540.N_end__Node.Minor.400.S_end__0.0 routing_vf_Node.Minor.540.N_end__Node.Minor.400.S_end__0.0 fcd_vf_Node.Minor.540.N_end__Node.Minor.400.S_end__0.0;DEFAULT_VEHTYPE;0.95;
vf_Node.Main.0.N__Node.Main.740.N__0.2;25.00;Edge.Main.EB.0-120_2;5.10;16.38;0.21;147.00;Edge.Main.EB.620-740_1;112.00;16.30;122.00;735.89;68.00;1;0.00;76.62;1;tripinfo_vf_Node.Main.0.N__Node.Main.740.N__0.2 routing_vf_Node.Main.0.N__Node.Main.740.N__0.2 fcd_vf_Node.Main.0.N__Node.Main.740.N__0.2;DEFAULT_VEHTYPE;0.98;
vf_Node.Minor.280.S_end__Node.Main.0.S__0.0;31.00;Edge.Minor.S_arm.NB.280_1;5.10;16.67;0.61;147.00;Edge.Main.WB.120-0_3;112.00;16.43;116.00;457.07;75.00;2;0.00;87.03;1;tripinfo_vf_Node.Minor.280.S_end__Node.Main.0.S__0.0 routing_vf_Node.Minor.280.S_end__Node.Main.0.S__0.0 fcd_vf_Node.Minor.280.S_end__Node.Main.0.S__0.0;DEFAULT_VEHTYPE;1.00;
vf_Node.Main.740.S__Node.Main.0.S__0.6;32.00;Edge.Main.WB.740-620_1;5.10;12.72;0.02;147.00;Edge.Main.WB.120-0_2;112.00;16.44;115.00;735.89;60.00;1;0.00;69.80;1;tripinfo_vf_Node.Main.740.S__Node.Main.0.S__0.6 routing_vf_Node.Main.740.S__Node.Main.0.S__0.6 fcd_vf_Node.Main.740.S__Node.Main.0.S__0.6;DEFAULT_VEHTYPE;0.99;
vf_Node.Minor.400.S_end__Node.Main.0.S__0.0;52.00;Edge.Minor.S_arm.NB.400_1;5.10;19.85;0.26;147.00;Edge.Main.WB.120-0_1;112.00;18.73;95.00;580.57;52.00;1;0.00;64.79;1;tripinfo_vf_Node.Minor.400.S_end__Node.Main.0.S__0.0 routing_vf_Node.Minor.400.S_end__Node.Main.0.S__0.0 fcd_vf_Node.Minor.400.S_end__Node.Main.0.S__0.0;DEFAULT_VEHTYPE;1.19;
vf_Node.Minor.540.S_end__Node.Main.0.S__0.0;12.00;Edge.Minor.S_arm.NB.540_1;5.10;19.24;0.97;148.00;Edge.Main.WB.120-0_3;112.00;19.17;136.00;713.62;78.00;2;0.00;97.69;1;tripinfo_vf_Node.Minor.540.S_end__Node.Main.0.S__0.0 routing_vf_Node.Minor.540.S_end__Node.Main.0.S__0.0 fcd_vf_Node.Minor.540.S_end__Node.Main.0.S__0.0;DEFAULT_VEHTYPE;1.15;
vf_Node.Main.0.N__Node.Main.740.N__0.1;21.00;Edge.Main.EB.0-120_1;5.10;13.72;0.52;149.00;Edge.Main.EB.620-740_1;112.00;13.44;128.00;735.89;66.00;1;0.00;73.62;1;tripinfo_vf_Node.Main.0.N__Node.Main.740.N__0.1 routing_vf_Node.Main.0.N__Node.Main.740.N__0.1 fcd_vf_Node.Main.0.N__Node.Main.740.N__0.1;DEFAULT_VEHTYPE;0.82;
vf_Node.Minor.340.S_end__Node.Main.0.S__0.0;54.00;Edge.Minor.S_arm.NB.340_1;5.10;16.96;0.08;149.00;Edge.Main.WB.120-0_2;112.00;16.15;95.00;520.57;48.00;2;0.00;62.87;1;tripinfo_vf_Node.Minor.340.S_end__Node.Main.0.S__0.0 routing_vf_Node.Minor.340.S_end__Node.Main.0.S__0.0 fcd_vf_Node.Minor.340.S_end__Node.Main.0.S__0.0;DEFAULT_VEHTYPE;1.02;
vf_Node.Minor.460.N_end__Node.Main.740.N__0.0;68.00;Edge.Minor.N_arm.SB.460_1;5.10;17.72;0.74;149.00;Edge.Main.EB.620-740_2;112.00;16.99;81.00;457.07;42.00;1;0.00;53.63;1;tripinfo_vf_Node.Minor.460.N_end__Node.Main.740.N__0.0 routing_vf_Node.Minor.460.N_end__Node.Main.740.N__0.0 fcd_vf_Node.Minor.460.N_end__Node.Main.740.N__0.0;DEFAULT_VEHTYPE;1.06;
vf_Node.Minor.200.N_end__Node.Main.740.N__0.0;75.00;Edge.Minor.N_arm.SB.200_1;5.10;16.61;0.46;149.00;Edge.Main.EB.620-740_3;112.00;15.38;74.00;713.62;8.00;1;0.00;29.18;1;tripinfo_vf_Node.Minor.200.N_end__Node.Main.740.N__0.0 routing_vf_Node.Minor.200.N_end__Node.Main.740.N__0.0 fcd_vf_Node.Minor.200.N_end__Node.Main.740.N__0.0;DEFAULT_VEHTYPE;1.00;
vf_Node.Main.0.N__Node.Main.740.N__0.4;44.00;Edge.Main.EB.0-120_1;5.10;15.56;0.15;150.00;Edge.Main.EB.620-740_1;112.00;14.28;106.00;735.89;48.00;1;0.00;58.59;1;tripinfo_vf_Node.Main.0.N__Node.Main.740.N__0.4 routing_vf_Node.Main.0.N__Node.Main.740.N__0.4 fcd_vf_Node.Main.0.N__Node.Main.740.N__0.4;DEFAULT_VEHTYPE;0.93;
vf_Node.Minor.400.S_end__Node.Minor.200.S_end__0.0;56.00;Edge.Minor.S_arm.NB.400_1;5.10;19.43;0.42;150.00;Edge.Minor.S_arm.SB.200_1;177.70;19.04;94.00;558.61;48.00;1;0.00;63.64;1;tripinfo_vf_Node.Minor.400.S_end__Node.Minor.200.S_end__0.0 routing_vf_Node.Minor.400.S_end__Node.Minor.200.S_end__0.0 fcd_vf_Node.Minor.400.S_end__Node.Minor.200.S_end__0.0;DEFAULT_VEHTYPE;1.17;
vf_Node.Main.0.N__Node.Minor.200.N_end__0.2;77.00;Edge.Main.EB.0-120_1;5.10;18.90;0.24;150.00;Edge.Minor.N_arm.NB.200_1;177.70;18.25;73.00;373.44;43.00;1;0.00;52.29;1;tripinfo_vf_Node.Main.0.N__Node.Minor.200.N_end__0.2 routing_vf_Node.Main.0.N__Node.Minor.200.N_end__0.2 fcd_vf_Node.Main.0.N__Node.Minor.200.N_end__0.2;DEFAULT_VEHTYPE;1.13;
vf_Node.Minor.540.N_end__Node.Main.0.S__0.1;49.00;Edge.Minor.N_arm.SB.540_3;5.10;16.90;0.43;151.00;Edge.Main.WB.120-0_2;112.00;16.13;102.00;731.60;27.00;4;0.00;57.07;1;tripinfo_vf_Node.Minor.540.N_end__Node.Main.0.S__0.1 routing_vf_Node.Minor.540.N_end__Node.Main.0.S__0.1 fcd_vf_Node.Minor.540.N_end__Node.Main.0.S__0.1;DEFAULT_VEHTYPE;1.01;
vf_Node.Main.740.S__Node.Minor.540.S_end__0.2;94.00;Edge.Main.WB.740-620_1;5.10;17.12;0.63;151.00;Edge.Minor.S_arm.SB.540_1;177.70;16.24;57.00;373.44;24.00;1;0.00;33.84;1;tripinfo_vf_Node.Main.740.S__Node.Minor.540.S_end__0.2 routing_vf_Node.Main.740.S__Node.Minor.540.S_end__0.2 fcd_vf_Node.Main.740.S__Node.Minor.540.S_end__0.2;DEFAULT_VEHTYPE;1.03;
